[aaudio.hw_burst_min_usec]: [2000]
[vendor.display.disable_fp16_support]: [1]
[vendor.display.disable_hw_recovery_dump]: [1]
[vendor.display.disable_offline_rotator]: [1]
[vendor.display.disable_query_luts]: [0]
[vendor.display.disable_scaler]: [0]
[vendor.display.disable_sdr_dimming]: [0]
[vendor.display.disable_sdr_histogram]: [1]
[vendor.display.disable_stc_dimming]: [1]
[vendor.display.disable_system_load_check]: [1]
[vendor.display.dpps_trigger_refresh_delay_frames]: [3]
[vendor.display.enable_antiaging]: [1]
[vendor.display.enable_antiaging_secondary]: [1]
[vendor.display.enable_async_power_off_wait]: [1]
[vendor.display.enable_async_powermode]: [0]
[vendor.display.enable_async_powermode_off]: [0]
[vendor.display.enable_async_vds_creation]: [1]
[vendor.display.enable_client_control_cwb_refresh]: [0]
[vendor.display.enable_cwb_notify_sensor]: [1]
[vendor.display.enable_demura]: [1]
[vendor.display.enable_display_extensions]: [1]
[vendor.display.enable_dpps_dynamic_fps]: [1]
[vendor.display.enable_dual_builtin_skip_doze_suspend]: [1]
[vendor.display.enable_early_wakeup]: [1]
[vendor.display.enable_fp_monitor]: [1]
[vendor.display.enable_hdr10_gpu_target]: [0]
[vendor.display.enable_idle_content_fps_hint]: [1]
[vendor.display.enable_inline_writeback]: [0]
[vendor.display.enable_mi_async_powermode]: [1]
[vendor.display.enable_optimal_refresh_rate]: [1]
[vendor.display.enable_optimize_refresh]: [0]
[vendor.display.enable_perf_hint_large_comp_cycle]: [1]
[vendor.display.enable_rc_support]: [1]
[vendor.display.enable_rotator_ui]: [1]
[vendor.display.enable_rounded_corner]: [1]
[vendor.display.enable_spec_fence]: [0]
[vendor.display.enable_spr]: [1]
[vendor.display.enable_spr_bypass]: [1]
[vendor.display.enable_spr_bypass_secondary]: [1]
[vendor.display.force_tonemapping]: [1]
[vendor.display.lcd_density]: [480]
[vendor.display.lcd_sec_density]: [450]
[vendor.display.pluggable_vsync_prioritized]: [true]
[vendor.display.refresh_rate_changeable]: [1]
[vendor.display.support_builtin_high_fps_when_pluggable_connected]: [0]
[vendor.display.target.version]: [6]
[vendor.display.thermal.version]: [1]
[vendor.display.use_layer_ext]: [0]
[vendor.display.use_smooth_motion]: [1]
[vendor.display.vds_allow_hwc]: [1]
[vendor.fastrpc.process.attrs]: [0]
[vendor.fastrpc.process.errcodes]: [0]
[vendor.fastrpc.process.rpctimeout]: [0]
[vendor.gralloc.disable_ubwc]: [0]
[vendor.gralloc.enable_logs]: [0]
[vendor.gralloc.enable_snapalloc]: [1]
[vendor.mseccam.auto.start]: [false]
[vendor.perf.framepacing.enable]: [1]
[vendor.sys.feature_state]: [447]
[vendor.sys.rpmb_state]: [23]
[vendor.video.scene.recognition]: [2]
[vold.checkpoint_committed]: [1]
[vold.has_adoptable]: [0]
[vold.has_compress]: [0]
[vold.has_quota]: [1]
[vold.has_reserved]: [1]

C:\Users\Admin>adb shell getprop
[aaudio.hw_burst_min_usec]: [2000]
[aaudio.mmap_exclusive_policy]: [2]
[aaudio.mmap_policy]: [2]
[apex.all.ready]: [true]
[arm64.memtag.process.system_server]: [off]
[audio.sys.mute.latency.factor]: [2]
[audio.sys.noisy.broadcast.delay]: [500]
[audio.sys.offload.pstimeout.secs]: [3]
[audio.sys.routing.latency]: [0]
[bluetooth.core.le_audio.codec_extension_aidl.enabled]: [false]
[bluetooth.device.class_of_device]: [90,2,12]
[bluetooth.hfp.codec_aptx_voice.enabled]: [true]
[bluetooth.profile.a2dp.source.enabled]: [true]
[bluetooth.profile.asha.central.enabled]: [true]
[bluetooth.profile.avrcp.controller.enabled]: [false]
[bluetooth.profile.avrcp.target.enabled]: [true]
[bluetooth.profile.bap.broadcast.assist.enabled]: [true]
[bluetooth.profile.bap.broadcast.source.enabled]: [true]
[bluetooth.profile.bap.unicast.client.enabled]: [true]
[bluetooth.profile.bas.client.enabled]: [true]
[bluetooth.profile.ccp.server.enabled]: [true]
[bluetooth.profile.csip.set_coordinator.enabled]: [true]
[bluetooth.profile.gatt.enabled]: [true]
[bluetooth.profile.hap.client.enabled]: [true]
[bluetooth.profile.hfp.ag.enabled]: [true]
[bluetooth.profile.hid.device.enabled]: [true]
[bluetooth.profile.hid.host.enabled]: [true]
[bluetooth.profile.map.server.enabled]: [true]
[bluetooth.profile.mcp.server.enabled]: [true]
[bluetooth.profile.opp.enabled]: [true]
[bluetooth.profile.pan.nap.enabled]: [true]
[bluetooth.profile.pan.panu.enabled]: [true]
[bluetooth.profile.pbap.server.enabled]: [true]
[bluetooth.profile.pbap.sim.enabled]: [true]
[bluetooth.profile.sap.server.enabled]: [true]
[bluetooth.profile.vcp.controller.enabled]: [true]
[bootreceiver.enable]: [0]
[build.version.extensions.ad_services]: [17]
[build.version.extensions.b]: [17]
[build.version.extensions.r]: [17]
[build.version.extensions.s]: [17]
[build.version.extensions.t]: [17]
[build.version.extensions.u]: [17]
[build.version.extensions.v]: [17]
[cache.trigger]: [1]
[cache_key.bluetooth.bluetooth_adapter_get_connection_state]: [5607437189991289647]
[cache_key.bluetooth.bluetooth_adapter_get_profile_connection_state]: [5607437189991289645]
[cache_key.bluetooth.bluetooth_adapter_is_offloaded_filtering_supported]: [5607437189991289646]
[cache_key.bluetooth.bluetooth_device_get_bond_state]: [5607437189991289648]
[cache_key.bluetooth.bluetooth_map_get_connection_state]: [5607437189991289649]
[cache_key.bluetooth.bluetooth_sap_get_connection_state]: [5607437189991289650]
[cache_key.telephony.phone_account_to_subid]: [6571240362947651315]
[cache_key.telephony.subscription_manager_service]: [6571240362947651272]
[config.disable_rtt]: [true]
[dalvik.vm.appimageformat]: [lz4]
[dalvik.vm.background-dex2oat-threads]: [8]
[dalvik.vm.boot-dex2oat-threads]: [6]
[dalvik.vm.dex2oat-Xms]: [64m]
[dalvik.vm.dex2oat-Xmx]: [512m]
[dalvik.vm.dex2oat-max-image-block-size]: [524288]
[dalvik.vm.dex2oat-minidebuginfo]: [true]
[dalvik.vm.dex2oat-resolve-startup-strings]: [true]
[dalvik.vm.dex2oat-threads]: [6]
[dalvik.vm.dex2oat64.enabled]: [true]
[dalvik.vm.dexopt.secondary]: [true]
[dalvik.vm.dexopt.thermal-cutoff]: [2]
[dalvik.vm.enable_pr_dexopt]: [true]
[dalvik.vm.extra-opts]: [-Xss3M]
[dalvik.vm.heapgrowthlimit]: [256m]
[dalvik.vm.heapmaxfree]: [32m]
[dalvik.vm.heapminfree]: [8m]
[dalvik.vm.heapsize]: [512m]
[dalvik.vm.heapstartsize]: [16m]
[dalvik.vm.heaptargetutilization]: [0.5]
[dalvik.vm.image-dex2oat-Xms]: [64m]
[dalvik.vm.image-dex2oat-Xmx]: [64m]
[dalvik.vm.isa.arm64.features]: [default]
[dalvik.vm.isa.arm64.variant]: [oryon]
[dalvik.vm.madvise.odexfile.size]: [104857600]
[dalvik.vm.madvise.vdexfile.size]: [104857600]
[dalvik.vm.minidebuginfo]: [true]
[dalvik.vm.monitortimeout.enable]: [true]
[dalvik.vm.ps-min-first-save-ms]: [8000]
[dalvik.vm.systemuicompilerfilter]: [speed]
[dalvik.vm.usap_pool_enabled]: [false]
[dalvik.vm.usap_pool_refill_delay_ms]: [3000]
[dalvik.vm.usap_pool_size_max]: [3]
[dalvik.vm.usap_pool_size_min]: [1]
[dalvik.vm.usap_refill_threshold]: [1]
[dalvik.vm.useartservice]: [true]
[dalvik.vm.usejit]: [true]
[debug.atrace.tags.enableflags]: [0]
[debug.c2.use_dmabufheaps]: [1]
[debug.config.media.video.aie.support]: [true]
[debug.config.media.video.ais.support]: [true]
[debug.config.media.video.dolby_capture_supports]: [true]
[debug.config.media.video.dolby_vision_suports]: [true]
[debug.config.media.video.frc.support]: [true]
[debug.config.media.video.meeting.support]: [true]
[debug.config.media.video.server.support]: [true]
[debug.config.media.video.voip.detect]: [true]
[debug.config.video.hevchdr10.encode.support]: [true]
[debug.config.video.p3.decode.support]: [true]
[debug.config.video.p3.encode.support]: [true]
[debug.device.audio_receiver_state]: [0]
[debug.device.battery_level_state]: [88]
[debug.device.bluetooth_pan_state]: [0]
[debug.device.bluetooth_state]: [0]
[debug.device.horizontal_game_list_state]: [0]
[debug.device.hotspot_state]: [0]
[debug.device.modem_state]: [0]
[debug.device.sar_sensor_state]: [1]
[debug.device.simcard_state]: [0]
[debug.device.smart_tx_state]: [0]
[debug.device.type_screen_state]: [0]
[debug.device.usb_state]: [1]
[debug.device.white_list_state]: [0]
[debug.device.wifi_state]: [0]
[debug.egl.hw]: [0]
[debug.force_rtl]: [false]
[debug.game.video.boot]: [false]
[debug.game.video.speed]: [true]
[debug.game.video.support]: [true]
[debug.graphics.game_default_frame_rate.disabled]: [1]
[debug.hwui.skia_atrace_enabled]: [false]
[debug.hwui.skia_tracing_enabled]: [false]
[debug.hwui.skia_use_perfetto_track_events]: [false]
[debug.hwui.treat_170m_as_sRGB]: [true]
[debug.mdpcomp.logs]: [0]
[debug.media.video.ais]: [false]
[debug.media.video.chipset]: [11]
[debug.media.video.dolby_vision_dvs_support]: [true]
[debug.media.video.frc]: [false]
[debug.media.video.vpp]: [false]
[debug.media.vpp.enable]: [false]
[debug.mi.filter.lut.open]: [0]
[debug.modem.phone.init_count]: [1]
[debug.modem.sar.judge_dsi]: [3]
[debug.perfetto.sdk_sysprop_guard_generation]: [0]
[debug.renderengine.skia_tracing_enabled]: [false]
[debug.renderengine.skia_use_perfetto_track_events]: [false]
[debug.sf.auto_latch_unsignaled]: [1]
[debug.sf.disable_backpressure]: [1]
[debug.sf.disable_client_composition_cache]: [1]
[debug.sf.early.app.duration]: [13666666]
[debug.sf.early.sf.duration]: [10500000]
[debug.sf.earlyGl.app.duration]: [13666666]
[debug.sf.earlyGl.sf.duration]: [10500000]
[debug.sf.enable_advanced_sf_phase_offset]: [1]
[debug.sf.enable_gl_backpressure]: [1]
[debug.sf.enable_hwc_vds]: [0]
[debug.sf.hw]: [0]
[debug.sf.ignore_hwc_physical_display_orientation]: [true]
[debug.sf.latch_unsignaled]: [0]
[debug.sf.late.app.duration]: [13666666]
[debug.sf.late.sf.duration]: [10500000]
[debug.sf.show_refresh_rate_overlay_render_rate]: [true]
[debug.sf.treat_170m_as_sRGB]: [1]
[debug.sf.use_phase_offsets_as_durations]: [1]
[debug.stagefright.c2inputsurface]: [-1]
[debug.stagefright.ccodec]: [4]
[debug.stagefright.omx_default_rank]: [0]
[debug.tp.grip_enable]: [0]
[debug.tracing.battery_status]: [2]
[debug.tracing.device_state]: [0:DEFAULT]
[debug.tracing.mcc]: [460]
[debug.tracing.mnc]: [1]
[debug.tracing.plug_type]: [1]
[debug.tracing.screen_brightness]: [0.0]
[debug.tracing.screen_state]: [1]
[debug.video.codec.capability.apilevel]: [2]
[debug.video.codec.capability.support]: [16383]
[debug.video.fingercollection.play]: [false]
[debug.video.jpegopt.enable]: [1]
[debug.video.recovery.killenable]: [true]
[debug.video.render.broadcast.support]: [true]
[dev.bootcomplete]: [1]
[dev.mnt.blk.cust]: [sda34]
[dev.mnt.blk.data]: [sda34]
[dev.mnt.blk.data.user.0]: [sda34]
[dev.mnt.blk.data_mirror.cur_profiles]: [sda34]
[dev.mnt.blk.data_mirror.data_ce.null]: [sda34]
[dev.mnt.blk.data_mirror.data_ce.null.0]: [sda34]
[dev.mnt.blk.data_mirror.data_de.null]: [sda34]
[dev.mnt.blk.data_mirror.misc_ce.null]: [sda34]
[dev.mnt.blk.data_mirror.misc_de.null]: [sda34]
[dev.mnt.blk.data_mirror.ref_profiles]: [sda34]
[dev.mnt.blk.data_mirror.storage_area]: [sda34]
[dev.mnt.blk.dev.logfs]: [sda14]
[dev.mnt.blk.metadata]: [sda20]
[dev.mnt.blk.mi_ext]: [sda33]
[dev.mnt.blk.mnt.rescue]: [sda32]
[dev.mnt.blk.mnt.vendor.mi_ext]: [sda33]
[dev.mnt.blk.mnt.vendor.persist]: [sdf7]
[dev.mnt.blk.mnt.vendor.qmcs]: [sde26]
[dev.mnt.blk.mnt.vendor.spunvm]: [sde95]
[dev.mnt.blk.mnt.vendor.vm-persist]: [sda16]
[dev.mnt.blk.vendor.bt_firmware]: [sde52]
[dev.mnt.blk.vendor.dsp]: [sde54]
[dev.mnt.blk.vendor.firmware_mnt]: [sde50]
[dev.mnt.blk.vendor.modem_firmware]: [sde51]
[dev.mnt.blk.vendor.soccp_firmware]: [sde75]
[dev.mnt.blk.vendor.vm-system]: [sda18]
[dev.mnt.dev.cust]: [dm-80]
[dev.mnt.dev.data]: [dm-78]
[dev.mnt.dev.data.user.0]: [dm-78]
[dev.mnt.dev.data_mirror.cur_profiles]: [dm-78]
[dev.mnt.dev.data_mirror.data_ce.null]: [dm-78]
[dev.mnt.dev.data_mirror.data_ce.null.0]: [dm-78]
[dev.mnt.dev.data_mirror.data_de.null]: [dm-78]
[dev.mnt.dev.data_mirror.misc_ce.null]: [dm-78]
[dev.mnt.dev.data_mirror.misc_de.null]: [dm-78]
[dev.mnt.dev.data_mirror.ref_profiles]: [dm-78]
[dev.mnt.dev.data_mirror.storage_area]: [dm-78]
[dev.mnt.dev.dev.logfs]: [sda14]
[dev.mnt.dev.metadata]: [sda20]
[dev.mnt.dev.mi_ext]: [dm-35]
[dev.mnt.dev.mnt.rescue]: [sda32]
[dev.mnt.dev.mnt.vendor.mi_ext]: [dm-35]
[dev.mnt.dev.mnt.vendor.persist]: [sdf7]
[dev.mnt.dev.mnt.vendor.qmcs]: [sde26]
[dev.mnt.dev.mnt.vendor.spunvm]: [sde95]
[dev.mnt.dev.mnt.vendor.vm-persist]: [sda16]
[dev.mnt.dev.vendor.bt_firmware]: [sde52]
[dev.mnt.dev.vendor.dsp]: [sde54]
[dev.mnt.dev.vendor.firmware_mnt]: [sde50]
[dev.mnt.dev.vendor.modem_firmware]: [sde51]
[dev.mnt.dev.vendor.soccp_firmware]: [sde75]
[dev.mnt.dev.vendor.vm-system]: [sda18]
[dev.mnt.rootdisk.cust]: [sda]
[dev.mnt.rootdisk.data]: [sda]
[dev.mnt.rootdisk.data.user.0]: [sda]
[dev.mnt.rootdisk.data_mirror.cur_profiles]: [sda]
[dev.mnt.rootdisk.data_mirror.data_ce.null]: [sda]
[dev.mnt.rootdisk.data_mirror.data_ce.null.0]: [sda]
[dev.mnt.rootdisk.data_mirror.data_de.null]: [sda]
[dev.mnt.rootdisk.data_mirror.misc_ce.null]: [sda]
[dev.mnt.rootdisk.data_mirror.misc_de.null]: [sda]
[dev.mnt.rootdisk.data_mirror.ref_profiles]: [sda]
[dev.mnt.rootdisk.data_mirror.storage_area]: [sda]
[dev.mnt.rootdisk.dev.logfs]: [sda]
[dev.mnt.rootdisk.metadata]: [sda]
[dev.mnt.rootdisk.mi_ext]: [sda]
[dev.mnt.rootdisk.mnt.rescue]: [sda]
[dev.mnt.rootdisk.mnt.vendor.mi_ext]: [sda]
[dev.mnt.rootdisk.mnt.vendor.persist]: [sdf]
[dev.mnt.rootdisk.mnt.vendor.qmcs]: [sde]
[dev.mnt.rootdisk.mnt.vendor.spunvm]: [sde]
[dev.mnt.rootdisk.mnt.vendor.vm-persist]: [sda]
[dev.mnt.rootdisk.vendor.bt_firmware]: [sde]
[dev.mnt.rootdisk.vendor.dsp]: [sde]
[dev.mnt.rootdisk.vendor.firmware_mnt]: [sde]
[dev.mnt.rootdisk.vendor.modem_firmware]: [sde]
[dev.mnt.rootdisk.vendor.soccp_firmware]: [sde]
[dev.mnt.rootdisk.vendor.vm-system]: [sda]
[dev.pm.dyn_samplingrate]: [1]
[events.cpu]: [true]
[graphics.gpu.profiler.support]: [true]
[gsm.current.phone-type]: [1,1]
[gsm.network.type]: [NR_SA,NR_SA]
[gsm.operator.alpha]: [中国联通,中国联通]
[gsm.operator.iso-country]: [cn,cn]
[gsm.operator.isroaming]: [false,false]
[gsm.operator.numeric]: [46001,46001]
[gsm.operator.orig.alpha]: [CHN-UNICOM,CHN-UNICOM]
[gsm.sim.operator.alpha]: [中国联通,中国联通]
[gsm.sim.operator.iso-country]: [cn,cn]
[gsm.sim.operator.numeric]: [46001,46001]
[gsm.sim.operator.orig.alpha]: [CHN-UNICOM,CHN-UNICOM]
[gsm.sim.state]: [LOADED,LOADED]
[gsm.version.baseband]: [MPSS.DE.9.0-CN-3633349214,MPSS.DE.9.0-CN-3633349214]
[hwservicemanager.disabled]: [true]
[hypercamera.disable_app_default_config]: [true]
[init.svc.adbd]: [running]
[init.svc.apexd]: [stopped]
[init.svc.apexd-bootstrap]: [stopped]
[init.svc.apexd-snapshotde]: [stopped]
[init.svc.art_boot]: [stopped]
[init.svc.artd]: [stopped]
[init.svc.audioserver]: [running]
[init.svc.audioshell_system]: [stopped]
[init.svc.batteryantiaging]: [running]
[init.svc.batterysecret]: [running]
[init.svc.bootanim]: [stopped]
[init.svc.bootlog]: [stopped]
[init.svc.boringssl_self_test64]: [stopped]
[init.svc.boringssl_self_test64_vendor]: [stopped]
[init.svc.boringssl_self_test_apex64]: [stopped]
[init.svc.bpfloader]: [stopped]
[init.svc.cameraserver]: [running]
[init.svc.checknv]: [stopped]
[init.svc.citsensorservice]: [running]
[init.svc.cnss-daemon]: [running]
[init.svc.credstore]: [running]
[init.svc.cust_data_keeper]: [stopped]
[init.svc.derive_classpath]: [stopped]
[init.svc.derive_sdk]: [stopped]
[init.svc.dfc-installd]: [stopped]
[init.svc.displayfeature]: [running]
[init.svc.dms-hal]: [running]
[init.svc.dpmd]: [stopped]
[init.svc.drm]: [running]
[init.svc.dvs-aidl-service]: [running]
[init.svc.eid-default]: [running]
[init.svc.fbo-installd]: [stopped]
[init.svc.fdpp]: [running]
[init.svc.feature_enabler_client]: [running]
[init.svc.gatekeeperd]: [running]
[init.svc.gki.modprobe]: [stopped]
[init.svc.gnss_service]: [running]
[init.svc.gpu]: [running]
[init.svc.gsid]: [stopped]
[init.svc.heapprofd]: [stopped]
[init.svc.hidl_memory]: [stopped]
[init.svc.hostapd]: [stopped]
[init.svc.hwservicemanager]: [stopped]
[init.svc.hyper_bpfloader]: [stopped]
[init.svc.hypsys_system]: [running]
[init.svc.idmap2d]: [stopped]
[init.svc.incidentd]: [running]
[init.svc.installd]: [running]
[init.svc.iorapd]: [running]
[init.svc.irsc_util]: [stopped]
[init.svc.kernel-boot]: [stopped]
[init.svc.kernel-post-boot]: [stopped]
[init.svc.keystore2]: [running]
[init.svc.lmkd]: [running]
[init.svc.logcatkernel]: [stopped]
[init.svc.logcatlog]: [stopped]
[init.svc.logd]: [running]
[init.svc.logd-auditctl]: [stopped]
[init.svc.logd-reinit]: [stopped]
[init.svc.lowi-server]: [running]
[init.svc.mainline_aconfigd_init]: [stopped]
[init.svc.mainline_aconfigd_socket_service]: [stopped]
[init.svc.mcd_init]: [stopped]
[init.svc.mcd_service]: [running]
[init.svc.media]: [running]
[init.svc.media.swcodec]: [running]
[init.svc.mediadrm]: [running]
[init.svc.mediaeventgatherservice-default]: [running]
[init.svc.mediaextractor]: [running]
[init.svc.mediametrics]: [running]
[init.svc.memory-init-boot]: [stopped]
[init.svc.memory-post-boot]: [stopped]
[init.svc.mfp-daemon]: [running]
[init.svc.mi_ambient]: [stopped]
[init.svc.mi_ic]: [stopped]
[init.svc.mi_ric_file]: [stopped]
[init.svc.mi_ric_init]: [stopped]
[init.svc.mi_ric_run]: [running]
[init.svc.mi_ric_snapshot]: [stopped]
[init.svc.mi_thermald]: [running]
[init.svc.micharge-hal]: [running]
[init.svc.millet_binder]: [running]
[init.svc.millet_pkg]: [running]
[init.svc.millet_sig]: [running]
[init.svc.mimd-service2_0]: [running]
[init.svc.minetd]: [running]
[init.svc.mipower_hal]: [running]
[init.svc.misctrl]: [stopped]
[init.svc.misight]: [running]
[init.svc.miteelog]: [running]
[init.svc.miuibooster]: [running]
[init.svc.miweaver_hal_service]: [stopped]
[init.svc.mlid]: [running]
[init.svc.nativehang-dumpstate]: [stopped]
[init.svc.netd]: [running]
[init.svc.nqnfcinfo]: [stopped]
[init.svc.odsign]: [stopped]
[init.svc.panel-info-sh]: [stopped]
[init.svc.perf2-hal-1-0]: [running]
[init.svc.poweropt-service]: [running]
[init.svc.prng_seeder]: [running]
[init.svc.psiclient]: [stopped]
[init.svc.qadaemon]: [running]
[init.svc.qccsyshal@1.2-service]: [stopped]
[init.svc.qccsyshal_aidl-service]: [running]
[init.svc.qcom-c_core-sh]: [stopped]
[init.svc.qcom-c_main-sh]: [stopped]
[init.svc.qcom-post-boot]: [stopped]
[init.svc.qcom-sh]: [stopped]
[init.svc.qrtr-lookup]: [stopped]
[init.svc.qseelogd]: [stopped]
[init.svc.qsguard]: [running]
[init.svc.qspmhal]: [running]
[init.svc.qti-debug-early-boot-diag]: [stopped]
[init.svc.qti-media]: [stopped]
[init.svc.qti_display_boot]: [stopped]
[init.svc.servicemanager]: [running]
[init.svc.shelld]: [running]
[init.svc.sla-service-hal-2-0]: [running]
[init.svc.snapuserd]: [stopped]
[init.svc.snapuserd_proxy]: [stopped]
[init.svc.ssgqmigd]: [running]
[init.svc.stability_setup]: [stopped]
[init.svc.statsd]: [running]
[init.svc.storaged]: [running]
[init.svc.surfaceflinger]: [running]
[init.svc.swap-installd]: [stopped]
[init.svc.syshealthmon-service]: [running]
[init.svc.system_aconfigd_mainline_init]: [stopped]
[init.svc.system_aconfigd_platform_init]: [stopped]
[init.svc.system_aconfigd_socket_service]: [stopped]
[init.svc.system_perf_init]: [stopped]
[init.svc.system_suspend]: [running]
[init.svc.tcmd]: [running]
[init.svc.tee-supplicant]: [running]
[init.svc.time_daemon]: [running]
[init.svc.tombstoned]: [running]
[init.svc.touch-kmsg-init-sh]: [stopped]
[init.svc.toucheventcheck]: [running]
[init.svc.touchfeature-service]: [running]
[init.svc.traced]: [running]
[init.svc.traced_perf]: [stopped]
[init.svc.traced_probes]: [running]
[init.svc.traced_relay]: [stopped]
[init.svc.ueventd]: [running]
[init.svc.ufs_ffu_service]: [stopped]
[init.svc.update_engine]: [running]
[init.svc.update_verifier]: [stopped]
[init.svc.usbd]: [stopped]
[init.svc.vendor-dolby-media-c2-hal]: [running]
[init.svc.vendor-mi-media-c2-hal]: [running]
[init.svc.vendor-qti-media-c2-hal-1-0]: [running]
[init.svc.vendor-qti-media-c2audio-hal-1-0]: [running]
[init.svc.vibratorfeature-hal-service]: [running]
[init.svc.videoservice-service]: [running]
[init.svc.virtualizationservice]: [stopped]
[init.svc.vndservicemanager]: [running]
[init.svc.vold]: [running]
[init.svc.wallpapercolor]: [stopped]
[init.svc.wfdhdcphalservice]: [stopped]
[init.svc.wfdvndservice]: [running]
[init.svc.wifi_qos_daemon]: [stopped]
[init.svc.wificond]: [running]
[init.svc.wpa_supplicant]: [stopped]
[init.svc.xiaomi_modem_cust_sh]: [stopped]
[init.svc.xiaomi_modem_sh]: [stopped]
[init.svc.xtra-daemon]: [running]
[init.svc.zygote]: [running]
[kcmdline.binder]: [c]
[kcmdline.loaded]: [1]
[log.tag.AF::MmapTrack]: [D]
[log.tag.AF::OutputTrack]: [D]
[log.tag.AF::PatchRecord]: [D]
[log.tag.AF::PatchTrack]: [D]
[log.tag.AF::RecordHandle]: [D]
[log.tag.AF::RecordTrack]: [D]
[log.tag.AF::Track]: [D]
[log.tag.AF::TrackBase]: [D]
[log.tag.AF::TrackHandle]: [D]
[log.tag.APM::AudioCollections]: [D]
[log.tag.APM::AudioInputDescriptor]: [D]
[log.tag.APM::AudioOutputDescriptor]: [D]
[log.tag.APM::AudioPatch]: [D]
[log.tag.APM::AudioPolicyEngine]: [D]
[log.tag.APM::AudioPolicyEngine::Base]: [D]
[log.tag.APM::AudioPolicyEngine::Config]: [D]
[log.tag.APM::AudioPolicyEngine::ProductStrategy]: [D]
[log.tag.APM::AudioPolicyEngine::VolumeGroup]: [D]
[log.tag.APM::Devices]: [D]
[log.tag.APM::IOProfile]: [D]
[log.tag.APM::Serializer]: [D]
[log.tag.APM::VolumeCurve]: [D]
[log.tag.APM_AudioPolicyManager]: [D]
[log.tag.APM_ClientDescriptor]: [D]
[log.tag.AudioAttributes]: [D]
[log.tag.AudioEffect]: [D]
[log.tag.AudioFlinger]: [D]
[log.tag.AudioFlinger::DeviceEffectProxy]: [D]
[log.tag.AudioFlinger::DeviceEffectProxy::ProxyCallback]: [D]
[log.tag.AudioFlinger::EffectBase]: [D]
[log.tag.AudioFlinger::EffectChain]: [D]
[log.tag.AudioFlinger::EffectHandle]: [D]
[log.tag.AudioFlinger::EffectModule]: [D]
[log.tag.AudioFlingerImpl]: [D]
[log.tag.AudioFlinger_Threads]: [D]
[log.tag.AudioHwDevice]: [D]
[log.tag.AudioMixer]: [D]
[log.tag.AudioPolicy]: [D]
[log.tag.AudioPolicyEffects]: [D]
[log.tag.AudioPolicyIntefaceImpl]: [D]
[log.tag.AudioPolicyManagerImpl]: [D]
[log.tag.AudioPolicyService]: [D]
[log.tag.AudioProductStrategy]: [D]
[log.tag.AudioRecord]: [D]
[log.tag.AudioSystem]: [D]
[log.tag.AudioTrack]: [D]
[log.tag.AudioTrackImpl]: [D]
[log.tag.AudioTrackShared]: [D]
[log.tag.AudioVolumeGroup]: [D]
[log.tag.FastCapture]: [D]
[log.tag.FastMixer]: [D]
[log.tag.FastMixerState]: [D]
[log.tag.FastThread]: [D]
[log.tag.IAudioFlinger]: [D]
[log.tag.ToneGenerator]: [D]
[log.tag.stats_log]: [I]
[logd.ready]: [true]
[mcd.extra.params]: []
[media.aac_51_output_enabled]: [true]
[media.c2.hal.selection]: [aidl]
[media.settings.xml]: [/vendor/etc/media_profiles_vendor.xml]
[media.stagefright.audio.deep]: [true]
[media.stagefright.enable-aac]: [true]
[media.stagefright.enable-fma2dp]: [true]
[media.stagefright.enable-http]: [true]
[media.stagefright.enable-player]: [true]
[media.stagefright.enable-qcp]: [true]
[media.stagefright.enable-scan]: [true]
[media.stagefright.thumbnail.prefer_hw_codecs]: [true]
[miui.usb.dialog]: [1]
[mmp.enable.3g2]: [true]
[net.bt.name]: [Android]
[net.hostname]: [2509FPN0BC-Xiaomi17P]
[net.tcp.2g_init_rwnd]: [10]
[nfc.core_reset_ntf_count]: [0]
[nfc.fw.force_download]: [0]
[nfc.initialized]: [true]
[nfc.mitouch.share.enable]: [false]
[nfc.mitouch.target.type]: [0]
[nfc.polling.disable]: [0]
[nfc.polling.typeQ.enable]: [0]
[odm.security.rootpub.load]: [true]
[odm.security.rotatekey.load]: [2025-12-03 22:38:33]
[odsign.key.done]: [1]
[odsign.verification.done]: [1]
[odsign.verification.success]: [1]
[ota.warm_reset]: [0]
[partition.mi_ext.verified]: [2]
[partition.mi_ext.verified.check_at_most_once]: [0]
[partition.mi_ext.verified.hash_alg]: [sha256]
[partition.mi_ext.verified.root_digest]: [dfd75507b05218e5d4fd135cc730d6fc5205a06162813b14d5d593d8c9e8b664]
[partition.odm.verified]: [2]
[partition.odm.verified.check_at_most_once]: [0]
[partition.odm.verified.hash_alg]: [sha256]
[partition.odm.verified.root_digest]: [900f17daff427e775ab89c3bc1a692464e3f3dfd056aef89c815c283818c0cf0]
[partition.product.verified]: [2]
[partition.product.verified.check_at_most_once]: [0]
[partition.product.verified.hash_alg]: [sha256]
[partition.product.verified.root_digest]: [f26f48c56c3c2cc6a8d6c784e07118c08ba8963ce301a82322db3021cd690708]
[partition.system.verified]: [2]
[partition.system.verified.check_at_most_once]: [0]
[partition.system.verified.hash_alg]: [sha256]
[partition.system.verified.root_digest]: [ca13d1c985b9db596c41552c26b08f2d9f5518e59ca19a81382ad28becb2cade]
[partition.system_dlkm.verified]: [2]
[partition.system_dlkm.verified.check_at_most_once]: [0]
[partition.system_dlkm.verified.hash_alg]: [sha256]
